codigo_snies,cedula,programa,institucion,fecha_graduacion,tipo_titulo
SNIES-539678,1116079348,Arquitectura,,2022-12-11 21:40:38.791255,PROFESIONAL
SNIES-363613,1087863673,Derecho,,2017-12-12 21:40:38.811426,PROFESIONAL
SNIES-763023,1110554855,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:38.579498,TECNOLOGO
SNIES-869208,1095121031,Economía,,2024-12-10 21:40:40.855960,PROFESIONAL
SNIES-251564,1105191582,Tecnología en Sistemas,,2024-12-10 21:40:40.428277,TECNOLOGO
SNIES-518739,1096911344,Contaduría Pública,SENA Regional Atlántico,2023-12-11 21:40:41.297436,PROFESIONAL
SNIES-559521,1119129727,Tecnología en Electrónica,,2024-12-10 21:40:39.278637,TECNOLOGO
SNIES-176042,1102911879,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.464795,TECNOLOGO
SNIES-525396,1111390321,Economía,,2023-12-11 21:40:39.845104,PROFESIONAL
SNIES-611833,1089148444,Contaduría Pública,,2022-12-11 21:40:40.406419,PROFESIONAL
SNIES-521133,1114435299,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:40.340214,TECNOLOGO
SNIES-919463,1118622155,Ingeniería Civil,SENA Regional Valle del Cauca,2025-01-01 21:40:41.228513,PROFESIONAL
SNIES-954910,1110999420,Tecnología en Sistemas,,2024-12-10 21:40:40.939343,TECNOLOGO
SNIES-552927,1118741333,Administración de Empresas,,2023-12-11 21:40:40.904515,PROFESIONAL
SNIES-342962,1100854385,Medicina,,2024-12-10 21:40:39.698885,PROFESIONAL
SNIES-657873,1090441367,Ingeniería de Sistemas,,2022-12-11 21:40:39.427085,PROFESIONAL
SNIES-930978,1094454386,Psicología,,2024-12-10 21:40:39.788354,PROFESIONAL
SNIES-378665,1110103409,Ingeniería de Sistemas,,2024-12-10 21:40:39.093204,PROFESIONAL
SNIES-865000,1099087350,Arquitectura,,2021-12-11 21:40:39.725694,PROFESIONAL
SNIES-301171,1102024604,Ingeniería Civil,,2022-12-11 21:40:39.542724,PROFESIONAL
SNIES-761576,1121067969,Enfermería,,2024-12-22 21:40:41.240135,PROFESIONAL
SNIES-955520,1108826643,Arquitectura,,2024-12-10 21:40:40.151968,PROFESIONAL
SNIES-313146,1108465392,Arquitectura,,2024-12-10 21:40:40.776986,PROFESIONAL
SNIES-555457,242151,Tecnología en Electrónica,,2024-12-10 21:40:41.051451,TECNOLOGO
SNIES-431348,1112426732,Tecnología en Gestión Administrativa,SENA Regional Valle del Cauca,2024-12-10 21:40:39.298144,TECNOLOGO
SNIES-542386,1102799452,Psicología,,2024-12-10 21:40:40.271146,PROFESIONAL
SNIES-387011,1089343287,Psicología,,2018-12-12 21:40:38.689522,PROFESIONAL
SNIES-873968,1102683489,Enfermería,,2025-11-03 21:40:41.216369,PROFESIONAL
SNIES-492324,1114318548,Ingeniería Civil,,2023-12-11 21:40:38.826885,PROFESIONAL
SNIES-501507,1109817787,Ingeniería de Sistemas,SENA Regional Bogotá,2024-12-10 21:40:40.384420,PROFESIONAL
SNIES-226988,1100764520,Derecho,,2025-10-11 21:40:41.216822,PROFESIONAL
SNIES-369606,1088524372,Economía,,2025-06-11 21:40:41.227558,PROFESIONAL
SNIES-831257,1114299009,Ingeniería de Sistemas,,2024-12-10 21:40:40.484019,PROFESIONAL
SNIES-372445,1108754610,Administración de Empresas,,2023-12-11 21:40:40.989182,PROFESIONAL
SNIES-154000,1118271069,Tecnología en Electrónica,,2024-12-10 21:40:40.524703,TECNOLOGO
SNIES-286069,1135106607,Medicina,Colegio Departamental Simón Bolívar,2025-05-10 21:40:41.225935,PROFESIONAL
SNIES-119013,1102327243,Psicología,,2024-12-10 21:40:40.391556,PROFESIONAL
SNIES-941834,1113976470,Economía,,2024-12-10 21:40:38.832120,PROFESIONAL
SNIES-550470,1083418029,Administración de Empresas,,2022-12-11 21:40:40.812914,PROFESIONAL
SNIES-368551,1103384556,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:38.755952,TECNOLOGO
SNIES-276418,1123700525,Psicología,Colegio Distrital San Francisco,2025-08-05 21:40:41.247605,PROFESIONAL
SNIES-378764,1110455757,Tecnología en Sistemas,,2024-12-10 21:40:38.716011,TECNOLOGO
SNIES-253178,1117713947,Tecnología en Sistemas,,2024-12-10 21:40:38.954275,TECNOLOGO
SNIES-582813,1105999690,Derecho,,2023-12-11 21:40:39.256425,PROFESIONAL
SNIES-805158,1087913840,Enfermería,SENA Regional Bogotá,2019-12-12 21:40:39.797141,PROFESIONAL
SNIES-788632,1091920735,Administración de Empresas,,2024-12-10 21:40:41.288846,PROFESIONAL
SNIES-919557,1084931841,Administración de Empresas,,2025-10-30 21:40:41.202365,PROFESIONAL
SNIES-189805,1118176575,Psicología,,2024-12-10 21:40:40.734625,PROFESIONAL
SNIES-584584,736357,Derecho,,2023-12-11 21:40:41.054709,PROFESIONAL
SNIES-163812,1117286107,Tecnología en Sistemas,,2024-12-10 21:40:39.364022,TECNOLOGO
SNIES-877614,1101042324,Tecnología en Sistemas,,2024-12-10 21:40:40.046891,TECNOLOGO
SNIES-431937,1101397344,Tecnología en Sistemas,,2024-12-10 21:40:40.283153,TECNOLOGO
SNIES-686908,1285281414,Tecnología en Sistemas,SENA Regional Bogotá,2024-12-10 21:40:41.077913,TECNOLOGO
SNIES-791158,1099119004,Medicina,,2022-12-11 21:40:39.122230,PROFESIONAL
SNIES-606864,202431,Ingeniería Civil,,2024-12-10 21:40:41.097634,PROFESIONAL
SNIES-450202,1104984155,Ingeniería Civil,,2022-12-11 21:40:39.612705,PROFESIONAL
SNIES-448745,1141864257,Ingeniería Civil,SENA Regional Valle del Cauca,2025-07-12 21:40:41.208296,PROFESIONAL
SNIES-335350,1088628964,Arquitectura,,2021-12-11 21:40:38.845130,PROFESIONAL
SNIES-564485,1109446180,Tecnología en Electrónica,,2024-12-10 21:40:40.972099,TECNOLOGO
SNIES-804335,1112384719,Ingeniería de Sistemas,SENA Regional Valle del Cauca,2024-12-10 21:40:40.430574,PROFESIONAL
SNIES-316898,1113604670,Psicología,,2023-12-11 21:40:40.083782,PROFESIONAL
SNIES-879981,1100551027,Administración de Empresas,SENA Regional Valle del Cauca,2024-12-10 21:40:41.296153,PROFESIONAL
SNIES-747729,1118552843,Medicina,,2024-12-10 21:40:39.104955,PROFESIONAL
SNIES-174586,1127724442,Ingeniería de Sistemas,SENA Regional Valle del Cauca,2025-05-02 21:40:41.205902,PROFESIONAL
SNIES-561189,1092178946,Arquitectura,SENA Regional Atlántico,2023-12-11 21:40:40.796670,PROFESIONAL
SNIES-577863,1109577925,Ingeniería de Sistemas,,2022-12-11 21:40:38.860807,PROFESIONAL
SNIES-224061,1081953599,Enfermería,,2024-12-10 21:40:40.174595,PROFESIONAL
SNIES-796624,1101641355,Derecho,,2024-12-10 21:40:39.459324,PROFESIONAL
SNIES-768381,1087596779,Derecho,,2020-12-11 21:40:39.364677,PROFESIONAL
SNIES-364010,1117700629,Tecnología en Contabilidad y Finanzas,SENA Regional Valle del Cauca,2024-12-10 21:40:39.553042,TECNOLOGO
SNIES-930899,1106797527,Ingeniería Civil,Centro Educativo Los Pinos,2023-12-11 21:40:41.122448,PROFESIONAL
SNIES-564769,1106138884,Administración de Empresas,,2023-12-11 21:40:39.221285,PROFESIONAL
SNIES-285732,1119632084,Enfermería,,2024-12-10 21:40:38.980378,PROFESIONAL
SNIES-712206,1110488528,Tecnología en Sistemas,,2023-12-11 21:40:38.551747,TECNOLOGO
SNIES-153121,1081113334,Enfermería,Colegio Nacional Loperena,2024-12-15 21:40:41.236343,PROFESIONAL
SNIES-672929,1104357682,Tecnología en Electrónica,SENA Regional Bogotá,2024-12-10 21:40:39.701818,TECNOLOGO
SNIES-759221,1116082710,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.881935,TECNOLOGO
SNIES-648991,1112234683,Ingeniería Civil,,2025-05-12 21:40:41.203737,PROFESIONAL
SNIES-298328,1116472379,Derecho,,2024-12-10 21:40:38.779401,PROFESIONAL
SNIES-199935,1105772396,Contaduría Pública,SENA Regional Antioquia,2024-12-10 21:40:39.777436,PROFESIONAL
SNIES-254829,1114415194,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.547690,TECNOLOGO
SNIES-760259,1080158436,Contaduría Pública,SENA Regional Bogotá,2023-12-11 21:40:39.122785,PROFESIONAL
SNIES-222731,1083122264,Administración de Empresas,,2020-12-11 21:40:38.854161,PROFESIONAL
SNIES-633185,1094740940,Derecho,,2020-12-11 21:40:40.775313,PROFESIONAL
SNIES-363246,1100037659,Contaduría Pública,,2024-12-10 21:40:40.906058,PROFESIONAL
SNIES-460328,1109264466,Derecho,,2024-12-10 21:40:40.370211,PROFESIONAL
SNIES-363316,1098457155,Enfermería,,2021-12-11 21:40:38.731153,PROFESIONAL
SNIES-992024,1105294512,Tecnología en Electrónica,Academia Superior de Gestión,2023-12-11 21:40:41.129166,TECNOLOGO
SNIES-339598,1114890133,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.198468,TECNOLOGO
SNIES-878103,1260544455,Derecho,,2024-12-10 21:40:41.012664,PROFESIONAL
SNIES-475415,1102837817,Derecho,,2024-12-10 21:40:38.830677,PROFESIONAL
SNIES-217801,1100330284,Ingeniería de Sistemas,,2024-12-10 21:40:40.474049,PROFESIONAL
SNIES-801065,1085074322,Psicología,,2024-12-10 21:40:40.741860,PROFESIONAL
SNIES-726268,1118245394,Medicina,,2024-12-10 21:40:38.684422,PROFESIONAL
SNIES-709149,1108940367,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:40.703393,TECNOLOGO
SNIES-551253,1114364614,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.969681,TECNOLOGO
SNIES-773697,1135108311,Psicología,SENA Regional Atlántico,2025-01-25 21:40:41.207217,PROFESIONAL
SNIES-171655,1104010724,Ingeniería Civil,,2022-12-11 21:40:38.810470,PROFESIONAL
SNIES-436204,1115035271,Enfermería,,2025-10-23 21:40:41.224649,PROFESIONAL
SNIES-338282,1104623716,Tecnología en Sistemas,,2024-12-10 21:40:40.143460,TECNOLOGO
SNIES-277707,1106640292,Medicina,,2022-12-11 21:40:38.613599,PROFESIONAL
SNIES-912467,1118313985,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.069430,TECNOLOGO
SNIES-325189,1104989944,Enfermería,,2023-12-11 21:40:38.777258,PROFESIONAL
SNIES-461799,1130595131,Contaduría Pública,SENA Regional Bogotá,2024-12-10 21:40:41.290269,PROFESIONAL
SNIES-521796,1100440082,Tecnología en Electrónica,,2024-12-10 21:40:39.419226,TECNOLOGO
SNIES-378046,1100437533,Tecnología en Sistemas,,2024-12-10 21:40:39.447517,TECNOLOGO
SNIES-463743,1085705674,Derecho,,2024-12-10 21:40:41.311441,PROFESIONAL
SNIES-827452,1127287014,Derecho,Colegio Nacional Loperena,2024-12-10 21:40:41.294568,PROFESIONAL
SNIES-260246,1117861908,Ingeniería Civil,SENA Regional Valle del Cauca,2022-12-11 21:40:41.291943,PROFESIONAL
SNIES-432985,1109733883,Tecnología en Sistemas,,2023-12-11 21:40:38.984440,TECNOLOGO
SNIES-286653,1110244803,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:38.787941,TECNOLOGO
SNIES-102720,1099340245,Medicina,,2019-12-12 21:40:39.432756,PROFESIONAL
SNIES-273660,1104215975,Psicología,,2024-12-10 21:40:39.953225,PROFESIONAL
SNIES-680655,1137511335,Ingeniería Civil,SENA Regional Antioquia,2024-12-10 21:40:41.323150,PROFESIONAL
SNIES-760938,1086524538,Contaduría Pública,,2023-12-11 21:40:39.498749,PROFESIONAL
SNIES-519699,1093162739,Medicina,,2021-12-11 21:40:38.911305,PROFESIONAL
SNIES-614872,1108979472,Tecnología en Electrónica,,2024-12-10 21:40:39.165400,TECNOLOGO
SNIES-231721,1088956715,Arquitectura,,2023-12-11 21:40:40.981926,PROFESIONAL
SNIES-334314,1116662611,Tecnología en Sistemas,,2024-12-10 21:40:39.229804,TECNOLOGO
SNIES-984377,1112266772,Derecho,,2022-12-11 21:40:40.991891,PROFESIONAL
SNIES-151676,1092159688,Medicina,,2024-12-10 21:40:40.324887,PROFESIONAL
SNIES-165536,1106222694,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.686957,TECNOLOGO
SNIES-367746,1117850643,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.798073,TECNOLOGO
SNIES-302451,1098036837,Ingeniería de Sistemas,,2025-05-29 21:40:41.254704,PROFESIONAL
SNIES-710956,1100733403,Medicina,,2022-12-11 21:40:38.869523,PROFESIONAL
SNIES-695533,1112954529,Ingeniería de Sistemas,,2021-12-11 21:40:40.689389,PROFESIONAL
SNIES-568236,1100601528,Ingeniería Civil,,2024-12-10 21:40:39.956128,PROFESIONAL
SNIES-896051,1115665632,Ingeniería de Sistemas,,2025-08-19 21:40:41.247541,PROFESIONAL
SNIES-741225,1118740806,Economía,SENA Regional Valle del Cauca,2025-05-22 21:40:41.218443,PROFESIONAL
SNIES-538693,1090600718,Medicina,,2022-12-11 21:40:40.442295,PROFESIONAL
SNIES-762846,1111044031,Ingeniería de Sistemas,,2023-12-11 21:40:39.083795,PROFESIONAL
SNIES-319961,1107284263,Tecnología en Gestión Administrativa,,2023-12-11 21:40:38.750154,TECNOLOGO
SNIES-987251,1112077826,Ingeniería Civil,,2024-12-10 21:40:38.775535,PROFESIONAL
SNIES-644025,1106974227,Tecnología en Electrónica,,2024-12-10 21:40:38.816884,TECNOLOGO
SNIES-856208,1108706300,Contaduría Pública,,2025-09-02 21:40:41.256180,PROFESIONAL
SNIES-264608,1094732081,Contaduría Pública,,2021-12-11 21:40:40.258918,PROFESIONAL
SNIES-484865,1083832063,Psicología,,2024-12-10 21:40:40.845121,PROFESIONAL
SNIES-301167,1131450308,Administración de Empresas,Colegio Distrital San Francisco,2025-04-04 21:40:41.244525,PROFESIONAL
SNIES-248626,1117318337,Economía,,2025-02-01 21:40:41.267862,PROFESIONAL
SNIES-381786,1118274919,Derecho,,2023-12-11 21:40:40.399253,PROFESIONAL
SNIES-642241,1122644323,Economía,,2024-12-10 21:40:41.273589,PROFESIONAL
SNIES-819225,1107163434,Enfermería,,2024-12-10 21:40:39.100486,PROFESIONAL
SNIES-125303,1113677743,Administración de Empresas,,2024-12-10 21:40:38.883213,PROFESIONAL
SNIES-850442,1102542729,Contaduría Pública,,2023-12-11 21:40:40.690409,PROFESIONAL
SNIES-897095,1099692470,Ingeniería Civil,,2023-12-11 21:40:39.070822,PROFESIONAL
SNIES-266490,1089859819,Psicología,,2022-12-11 21:40:40.186414,PROFESIONAL
SNIES-964465,1140670234,Contaduría Pública,,2025-06-18 21:40:41.209591,PROFESIONAL
SNIES-410062,1115802063,Ingeniería de Sistemas,,2025-02-10 21:40:41.212198,PROFESIONAL
SNIES-510069,1111295578,Medicina,,2024-12-10 21:40:40.125139,PROFESIONAL
SNIES-230082,1113495109,Administración de Empresas,SENA Regional Bogotá,2024-12-10 21:40:40.308112,PROFESIONAL
SNIES-444705,1138740724,Administración de Empresas,Institución Educativa José María Córdoba,2025-09-29 21:40:41.258806,PROFESIONAL
SNIES-134696,817615,Tecnología en Electrónica,,2023-12-11 21:40:41.066288,TECNOLOGO
SNIES-967704,1097495368,Psicología,,2018-12-12 21:40:39.361894,PROFESIONAL
SNIES-381877,1100304462,Ingeniería Civil,,2024-12-10 21:40:39.249631,PROFESIONAL
SNIES-568801,159210,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:41.089788,TECNOLOGO
SNIES-404887,1130395962,Administración de Empresas,Colegio Departamental Simón Bolívar,2025-07-19 21:40:41.269758,PROFESIONAL
SNIES-367666,1099358415,Ingeniería Civil,,2022-12-11 21:40:39.278421,PROFESIONAL
SNIES-231197,1094653123,Ingeniería de Sistemas,,2021-12-11 21:40:39.561366,PROFESIONAL
SNIES-814245,1095149831,Enfermería,,2019-12-12 21:40:40.661458,PROFESIONAL
SNIES-744278,1112355471,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:38.808328,TECNOLOGO
SNIES-755635,1083219266,Derecho,,2022-12-11 21:40:40.406199,PROFESIONAL
SNIES-153399,1118659382,Economía,,2025-02-03 21:40:41.208839,PROFESIONAL
SNIES-448024,1104099947,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.273053,TECNOLOGO
SNIES-412740,1104842950,Enfermería,,2024-12-10 21:40:40.750867,PROFESIONAL
SNIES-392491,1095717494,Contaduría Pública,,2020-12-11 21:40:40.448721,PROFESIONAL
SNIES-304401,1091138257,Medicina,,2025-05-03 21:40:41.248798,PROFESIONAL
SNIES-359929,1113284426,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.429867,TECNOLOGO
SNIES-260040,1097395624,Psicología,,2023-12-11 21:40:39.580606,PROFESIONAL
SNIES-249087,1097746127,Medicina,,2019-12-12 21:40:40.127714,PROFESIONAL
SNIES-448467,1093869805,Ingeniería de Sistemas,,2019-12-12 21:40:39.871208,PROFESIONAL
SNIES-808777,1099122239,Medicina,,2022-12-11 21:40:39.703187,PROFESIONAL
SNIES-123067,1103889294,Tecnología en Sistemas,,2024-12-10 21:40:40.147163,TECNOLOGO
SNIES-683056,1102159716,Enfermería,,2022-12-11 21:40:40.008542,PROFESIONAL
SNIES-570677,1108619883,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.424674,TECNOLOGO
SNIES-465319,1110298124,Ingeniería Civil,SENA Regional Atlántico,2025-06-28 21:40:41.204391,PROFESIONAL
SNIES-140611,1108308699,Economía,,2024-12-10 21:40:39.533493,PROFESIONAL
SNIES-509996,1099109277,Ingeniería Civil,,2021-12-11 21:40:40.495980,PROFESIONAL
SNIES-346409,1100846561,Enfermería,SENA Regional Atlántico,2023-12-11 21:40:41.280976,PROFESIONAL
SNIES-619001,1086891692,Ingeniería de Sistemas,,2024-12-10 21:40:39.470758,PROFESIONAL
SNIES-219056,1101932051,Tecnología en Gestión Administrativa,,2023-12-11 21:40:40.474552,TECNOLOGO
SNIES-416415,1098365711,Arquitectura,,2020-12-11 21:40:40.246649,PROFESIONAL
SNIES-258117,1089202097,Psicología,SENA Regional Valle del Cauca,2020-12-11 21:40:40.020668,PROFESIONAL
SNIES-302883,1080849124,Medicina,,2021-12-11 21:40:40.505896,PROFESIONAL
SNIES-120570,1117178726,Contaduría Pública,,2024-12-10 21:40:41.274299,PROFESIONAL
SNIES-208218,1101509820,Economía,,2024-12-10 21:40:40.166423,PROFESIONAL
SNIES-895571,1091105527,Economía,,2022-12-11 21:40:39.419676,PROFESIONAL
SNIES-787050,1093605037,Ingeniería Civil,,2023-12-11 21:40:39.382017,PROFESIONAL
SNIES-676751,1139003531,Derecho,Institución Educativa José María Córdoba,2024-12-10 21:40:41.296638,PROFESIONAL
SNIES-110396,1097975055,Administración de Empresas,,2019-12-12 21:40:40.441666,PROFESIONAL
SNIES-769021,1115084746,Economía,,2024-12-10 21:40:39.087375,PROFESIONAL
SNIES-104814,1100724322,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:39.957796,TECNOLOGO
SNIES-729942,1117900402,Contaduría Pública,,2025-02-08 21:40:41.248017,PROFESIONAL
SNIES-453041,1100984952,Tecnología en Electrónica,,2024-12-10 21:40:38.837085,TECNOLOGO
SNIES-858741,1110678738,Tecnología en Sistemas,,2024-12-10 21:40:40.358930,TECNOLOGO
SNIES-708474,1116809968,Tecnología en Sistemas,,2024-12-10 21:40:39.075888,TECNOLOGO
SNIES-316304,1104866890,Ingeniería de Sistemas,,2023-12-11 21:40:39.562089,PROFESIONAL
SNIES-255566,1110367165,Administración de Empresas,,2025-08-23 21:40:41.261579,PROFESIONAL
SNIES-421407,1110366938,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.022259,TECNOLOGO
SNIES-328567,1110085103,Derecho,,2024-12-10 21:40:38.884223,PROFESIONAL
SNIES-989982,1111924742,Ingeniería de Sistemas,,2024-12-10 21:40:39.895224,PROFESIONAL
SNIES-917344,1101000962,Psicología,SENA Regional Atlántico,2022-12-11 21:40:40.308502,PROFESIONAL
SNIES-983188,471101,Enfermería,,2024-12-10 21:40:41.109126,PROFESIONAL
SNIES-945792,1101057731,Tecnología en Electrónica,,2023-12-11 21:40:39.591057,TECNOLOGO
SNIES-999727,1083619273,Derecho,,2020-12-11 21:40:40.026847,PROFESIONAL
SNIES-554870,1095261388,Economía,SENA Regional Bogotá,2020-12-11 21:40:39.379706,PROFESIONAL
SNIES-680732,1096892591,Derecho,SENA Regional Atlántico,2022-12-11 21:40:39.296779,PROFESIONAL
SNIES-938432,1116228468,Arquitectura,,2024-12-10 21:40:38.797012,PROFESIONAL
SNIES-954440,1117136259,Arquitectura,,2023-12-11 21:40:40.139338,PROFESIONAL
SNIES-312897,1093384564,Derecho,,2017-12-12 21:40:40.313276,PROFESIONAL
SNIES-341210,1115841569,Administración de Empresas,,2024-12-10 21:40:40.460909,PROFESIONAL
SNIES-425254,1151307841,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.028306,TECNOLOGO
SNIES-128586,1086559922,Contaduría Pública,,2023-12-11 21:40:39.145594,PROFESIONAL
SNIES-850403,1108901522,Tecnología en Gestión Administrativa,,2024-12-10 21:40:38.605024,TECNOLOGO
SNIES-923028,1148020085,Arquitectura,SENA Regional Valle del Cauca,2023-12-11 21:40:41.284893,PROFESIONAL
SNIES-212819,1104508927,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.390999,TECNOLOGO
SNIES-966667,1126802921,Medicina,Colegio Nacional Loperena,2025-06-16 21:40:41.240204,PROFESIONAL
SNIES-216282,1092335219,Enfermería,,2022-12-11 21:40:40.998896,PROFESIONAL
SNIES-179123,492494,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:41.087622,TECNOLOGO
SNIES-654941,1101785004,Psicología,,2022-12-11 21:40:39.870010,PROFESIONAL
SNIES-316843,172202,Enfermería,,2021-12-11 21:40:41.008445,PROFESIONAL
SNIES-487287,1093672250,Arquitectura,,2024-12-10 21:40:40.128091,PROFESIONAL
SNIES-838832,1095067795,Derecho,,2023-12-11 21:40:39.523004,PROFESIONAL
SNIES-736109,1100522312,Enfermería,,2023-12-11 21:40:38.899794,PROFESIONAL
SNIES-137446,1114432026,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.354397,TECNOLOGO
SNIES-288203,1088464543,Ingeniería de Sistemas,,2023-12-11 21:40:38.594340,PROFESIONAL
SNIES-696518,1111435902,Arquitectura,,2023-12-11 21:40:39.076164,PROFESIONAL
SNIES-142682,1100005707,Contaduría Pública,,2023-12-11 21:40:40.064264,PROFESIONAL
SNIES-637365,1116519511,Psicología,,2023-12-11 21:40:39.539969,PROFESIONAL
SNIES-189712,1093109609,Enfermería,,2023-12-11 21:40:40.723802,PROFESIONAL
SNIES-204609,1114149950,Derecho,,2021-12-11 21:40:40.969454,PROFESIONAL
SNIES-767839,1112399498,Derecho,,2024-12-10 21:40:38.607244,PROFESIONAL
SNIES-234112,1107531095,Arquitectura,,2024-12-10 21:40:40.424976,PROFESIONAL
SNIES-752691,1095096952,Medicina,,2017-12-12 21:40:39.608646,PROFESIONAL
SNIES-109332,1098101303,Contaduría Pública,,2020-12-11 21:40:38.930575,PROFESIONAL
SNIES-971593,1116990972,Ingeniería Civil,SENA Regional Atlántico,2025-10-22 21:40:41.244706,PROFESIONAL
