sisben_id,cedula,sisben_nivel,sisben_puntaje,departamento,municipio,fecha_actualizacion
315,1133122969,C,64.53,Atlántico,Atlántico,2025-03-30 21:40:41.540111
316,1146896179,C,64.97,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
317,1114831002,B,48.13,Atlántico,Atlántico,2025-03-30 21:40:41.540111
318,1050418908,A,1.58,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
319,1122011800,B,50.47,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
320,1236976066,A,34.85,Antioquia,Antioquia,2025-03-30 21:40:41.540111
321,1106636189,A,23.22,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
322,1109615547,B,45.73,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
323,1145181646,A,38.86,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
324,1112980366,C,59.77,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
325,1100352371,A,35.19,Antioquia,Antioquia,2025-03-30 21:40:41.540111
326,1106346919,C,60.1,Antioquia,Antioquia,2025-03-30 21:40:41.540111
327,1083371818,A,5.54,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
328,1110763411,B,54.57,Atlántico,Atlántico,2025-03-30 21:40:41.540111
329,1134767653,A,0.31,Antioquia,Antioquia,2025-03-30 21:40:41.540111
330,1002334045,B,42.33,Antioquia,Antioquia,2025-03-30 21:40:41.540111
331,1110807394,C,62.72,Antioquia,Antioquia,2025-03-30 21:40:41.540111
332,1016529854,B,50.37,Antioquia,Antioquia,2025-03-30 21:40:41.540111
333,1091743614,A,30.69,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
334,1146802696,C,62.11,Antioquia,Antioquia,2025-03-30 21:40:41.540111
335,1131630472,A,29.82,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
336,1146098502,A,19.31,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
337,1088237348,A,7.74,Atlántico,Atlántico,2025-03-30 21:40:41.540111
338,1146536362,B,46.2,Atlántico,Atlántico,2025-03-30 21:40:41.540111
339,1118274065,C,64.5,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
340,1080713934,B,42.1,Antioquia,Antioquia,2025-03-30 21:40:41.540111
341,1128496653,A,2.13,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
342,1128413892,C,64.13,Antioquia,Antioquia,2025-03-30 21:40:41.540111
343,1096670551,B,45.42,Atlántico,Atlántico,2025-03-30 21:40:41.540111
344,1108279013,B,50.93,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
345,1143281983,C,57.43,Atlántico,Atlántico,2025-03-30 21:40:41.540111
346,1136162897,A,26.27,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
347,1082387604,B,47.73,Atlántico,Atlántico,2025-03-30 21:40:41.540111
348,1122399393,A,18.55,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
349,1111227024,A,27.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
350,1147165248,B,45.81,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
351,1081363141,C,60.44,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
352,1109091855,B,41.17,Atlántico,Atlántico,2025-03-30 21:40:41.540111
353,1147487419,A,32.52,Antioquia,Antioquia,2025-03-30 21:40:41.540111
354,1104614791,A,14.6,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
355,1123423911,A,32.69,Antioquia,Antioquia,2025-03-30 21:40:41.540111
356,1127208885,B,41.07,Antioquia,Antioquia,2025-03-30 21:40:41.540111
357,1119784148,C,61.84,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
358,1085808837,A,40.43,Atlántico,Atlántico,2025-03-30 21:40:41.540111
359,1114744632,B,47.97,Atlántico,Atlántico,2025-03-30 21:40:41.540111
360,1131800858,C,57.55,Antioquia,Antioquia,2025-03-30 21:40:41.540111
361,1131880165,C,64.28,Antioquia,Antioquia,2025-03-30 21:40:41.540111
362,1143596173,A,9.47,Atlántico,Atlántico,2025-03-30 21:40:41.540111
363,1108971957,A,14.8,Atlántico,Atlántico,2025-03-30 21:40:41.540111
364,1149988076,B,51.43,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
365,1241632985,C,57.01,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
366,1120827762,A,24.11,Antioquia,Antioquia,2025-03-30 21:40:41.540111
367,1142795652,A,34.84,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
368,1110402796,C,56.02,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
369,1115009694,C,55.07,Atlántico,Atlántico,2025-03-30 21:40:41.540111
370,1132741968,A,29.08,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
371,1118530847,B,41.66,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
372,1143305568,C,55.27,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
373,1139815812,A,2.65,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
374,1136786925,C,62.46,Antioquia,Antioquia,2025-03-30 21:40:41.540111
375,1113082028,A,7.78,Atlántico,Atlántico,2025-03-30 21:40:41.540111
376,1140944056,A,3.36,Atlántico,Atlántico,2025-03-30 21:40:41.540111
377,1083365012,C,63.2,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
378,1139145675,D,69.48,Antioquia,Antioquia,2025-03-30 21:40:41.540111
379,1110322177,C,64.57,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
380,1141914113,A,27.06,Antioquia,Antioquia,2025-03-30 21:40:41.540111
381,1087947688,A,8.24,Antioquia,Antioquia,2025-03-30 21:40:41.540111
382,1101334223,A,29.49,Atlántico,Atlántico,2025-03-30 21:40:41.540111
383,1104134942,C,61.99,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
384,1095181590,B,48.21,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
385,1114223711,C,63.63,Antioquia,Antioquia,2025-03-30 21:40:41.540111
386,1108092253,B,44.38,Atlántico,Atlántico,2025-03-30 21:40:41.540111
387,1117051620,A,17.8,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
388,1035435061,A,17.02,Atlántico,Atlántico,2025-03-30 21:40:41.540111
389,1129646874,B,50.67,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
390,1130033473,A,3.14,Antioquia,Antioquia,2025-03-30 21:40:41.540111
391,1144224390,C,55.69,Antioquia,Antioquia,2025-03-30 21:40:41.540111
392,1133977953,A,3.08,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
393,1118655865,A,8.1,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
394,1104068775,B,42.79,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
395,1129165773,A,31.71,Antioquia,Antioquia,2025-03-30 21:40:41.540111
396,1118563420,C,56.54,Antioquia,Antioquia,2025-03-30 21:40:41.540111
397,1130597348,B,53.32,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
398,1090036253,C,64.85,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
399,1101891037,A,29.21,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
400,1115346171,A,38.85,Atlántico,Atlántico,2025-03-30 21:40:41.540111
401,1094722496,C,62.87,Atlántico,Atlántico,2025-03-30 21:40:41.540111
402,1103575930,B,47.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
403,1005333640,A,28.37,Atlántico,Atlántico,2025-03-30 21:40:41.540111
404,1141377863,C,56.41,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
405,1106313592,B,49.94,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
406,393457,B,46.94,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
407,1112572452,A,36.93,Atlántico,Atlántico,2025-03-30 21:40:41.540111
408,1112110364,C,61.9,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
409,1099830666,B,43.2,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
410,1120709529,B,54.95,Antioquia,Antioquia,2025-03-30 21:40:41.540111
411,1111693141,C,56.49,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
412,1102767837,B,50.42,Atlántico,Atlántico,2025-03-30 21:40:41.540111
413,1136980331,D,84.14,Antioquia,Antioquia,2025-03-30 21:40:41.540111
414,1099658531,A,16.85,Atlántico,Atlántico,2025-03-30 21:40:41.540111
415,1140506935,B,42.43,Atlántico,Atlántico,2025-03-30 21:40:41.540111
416,1107970681,A,2.05,Atlántico,Atlántico,2025-03-30 21:40:41.540111
417,713641,B,43.38,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
418,1087098043,B,51.02,Antioquia,Antioquia,2025-03-30 21:40:41.540111
419,1117974649,A,29.52,Antioquia,Antioquia,2025-03-30 21:40:41.540111
420,1094308864,B,50.89,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
421,1137546621,C,59.83,Antioquia,Antioquia,2025-03-30 21:40:41.540111
422,1133727265,C,62.14,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
423,1116581441,A,22.73,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
424,1136650490,B,49.32,Atlántico,Atlántico,2025-03-30 21:40:41.540111
425,1087352769,B,51.95,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
426,1125411064,B,52.77,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
427,1141911761,C,58.11,Antioquia,Antioquia,2025-03-30 21:40:41.540111
428,1104875659,B,42.64,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
429,1083907837,A,30.51,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
430,1115465603,C,61.87,Antioquia,Antioquia,2025-03-30 21:40:41.540111
431,1096372901,A,32.59,Atlántico,Atlántico,2025-03-30 21:40:41.540111
432,1134574588,B,41.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
433,1118943061,C,55.84,Antioquia,Antioquia,2025-03-30 21:40:41.540111
434,1138357365,B,42.82,Antioquia,Antioquia,2025-03-30 21:40:41.540111
435,1149843614,B,54.33,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
436,1126356874,B,49.31,Atlántico,Atlántico,2025-03-30 21:40:41.540111
437,1111847023,A,34.04,Antioquia,Antioquia,2025-03-30 21:40:41.540111
438,1088771989,A,18.68,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
439,1085850742,B,45.22,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
440,1100194360,C,60.77,Antioquia,Antioquia,2025-03-30 21:40:41.540111
441,1109019841,A,19.9,Antioquia,Antioquia,2025-03-30 21:40:41.540111
442,1100173241,A,27.38,Atlántico,Atlántico,2025-03-30 21:40:41.540111
443,1110963254,C,60.2,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
444,1103931330,A,24.15,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
445,1090124419,B,47.91,Antioquia,Antioquia,2025-03-30 21:40:41.540111
446,1117840651,B,45.31,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
447,1084732837,A,32.47,Atlántico,Atlántico,2025-03-30 21:40:41.540111
448,1146434019,A,0.3,Antioquia,Antioquia,2025-03-30 21:40:41.540111
449,1100559501,A,36.8,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
450,1101295116,C,63.58,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
451,1111395663,D,94.99,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
452,1135264331,A,13.08,Antioquia,Antioquia,2025-03-30 21:40:41.540111
453,1137555263,B,51.42,Atlántico,Atlántico,2025-03-30 21:40:41.540111
454,1126963980,B,50.63,Antioquia,Antioquia,2025-03-30 21:40:41.540111
455,1108491024,A,34.26,Antioquia,Antioquia,2025-03-30 21:40:41.540111
456,1108827079,C,55.64,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
457,1092385003,A,25.32,Antioquia,Antioquia,2025-03-30 21:40:41.540111
458,1144257683,A,38.35,Atlántico,Atlántico,2025-03-30 21:40:41.540111
459,1101340368,C,62.86,Antioquia,Antioquia,2025-03-30 21:40:41.540111
460,1143032424,B,52.63,Antioquia,Antioquia,2025-03-30 21:40:41.540111
461,1108215093,B,45.72,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
462,1142249211,D,91.52,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
463,1121052854,B,54.24,Atlántico,Atlántico,2025-03-30 21:40:41.540111
464,1006514292,B,44.83,Antioquia,Antioquia,2025-03-30 21:40:41.540111
465,1108158141,B,49.35,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
466,1099605179,C,57.9,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
467,1110924716,A,27.02,Antioquia,Antioquia,2025-03-30 21:40:41.540111
468,719684,A,35.58,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
469,1130780622,B,53.95,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
470,1114646364,C,60.02,Atlántico,Atlántico,2025-03-30 21:40:41.540111
471,1130145198,A,1.9,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
472,1105874771,A,1.49,Antioquia,Antioquia,2025-03-30 21:40:41.540111
473,1100493446,A,10.51,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
474,1244098725,A,3.83,Atlántico,Atlántico,2025-03-30 21:40:41.540111
475,1093994816,B,47.22,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
476,1140156320,B,46.59,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
477,1128431748,A,32.41,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
478,1103568524,A,19.11,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
479,1116034298,A,26.41,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
480,1143437437,B,48.77,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
481,1127662359,B,43.04,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
482,1080636070,A,11.96,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
483,1119767219,A,7.8,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
484,1079526622,A,37.46,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
485,1118033199,B,43.49,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
486,1113688533,C,57.85,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
487,1116743400,B,45.05,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
488,1108839334,B,50.03,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
489,1115401246,B,42.79,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
490,1128458064,B,42.13,Atlántico,Atlántico,2025-03-30 21:40:41.540111
491,1104003553,A,27.51,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
492,1121829782,A,2.2,Antioquia,Antioquia,2025-03-30 21:40:41.540111
493,1101672692,C,63.51,Antioquia,Antioquia,2025-03-30 21:40:41.540111
494,1115844451,B,48.59,Antioquia,Antioquia,2025-03-30 21:40:41.540111
495,1142820362,A,24.26,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
496,1113452770,B,41.73,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
497,1118128192,C,58.4,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
498,1089074188,C,61.05,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
499,1093959667,B,53.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
500,1128371463,B,48.28,Antioquia,Antioquia,2025-03-30 21:40:41.540111
501,1084011895,C,62.66,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
502,1074229731,C,63.66,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
503,1091643678,C,60.38,Atlántico,Atlántico,2025-03-30 21:40:41.540111
504,1099188261,C,64.8,Antioquia,Antioquia,2025-03-30 21:40:41.540111
505,1116564522,D,98.64,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
506,1097041340,A,5.64,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
507,1116229999,C,57.38,Antioquia,Antioquia,2025-03-30 21:40:41.540111
508,1103667200,C,56.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
509,1085940108,A,25.08,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
510,1082370689,B,50.78,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
511,1134934668,A,37.72,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
512,1090157643,B,41.66,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
513,1103916437,A,22.94,Antioquia,Antioquia,2025-03-30 21:40:41.540111
514,1088762242,C,56.5,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
515,1136257568,B,44.3,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
516,1135436501,B,50.36,Atlántico,Atlántico,2025-03-30 21:40:41.540111
517,1086396057,C,58.57,Atlántico,Atlántico,2025-03-30 21:40:41.540111
518,1140095088,B,48.03,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
519,1130674725,B,48.1,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
520,1123228200,A,38.04,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
521,1139103482,A,18.83,Antioquia,Antioquia,2025-03-30 21:40:41.540111
522,1082199167,B,53.3,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
523,1112203522,A,19.73,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
524,1127715326,B,47.24,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
525,1128581896,C,58.51,Atlántico,Atlántico,2025-03-30 21:40:41.540111
526,1128599361,B,47.44,Atlántico,Atlántico,2025-03-30 21:40:41.540111
527,1084216481,A,0.42,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
528,1143420488,C,63.63,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
529,1291307329,C,55.4,Atlántico,Atlántico,2025-03-30 21:40:41.540111
530,1120067105,B,44.72,Antioquia,Antioquia,2025-03-30 21:40:41.540111
531,1145115604,D,93.5,Antioquia,Antioquia,2025-03-30 21:40:41.540111
532,1103108157,B,49.58,Antioquia,Antioquia,2025-03-30 21:40:41.540111
533,1105415303,B,42.09,Antioquia,Antioquia,2025-03-30 21:40:41.540111
534,1143502162,C,60.0,Atlántico,Atlántico,2025-03-30 21:40:41.540111
535,1087792742,A,9.09,Antioquia,Antioquia,2025-03-30 21:40:41.540111
536,1122720044,A,4.91,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
537,1109857298,B,49.78,Antioquia,Antioquia,2025-03-30 21:40:41.540111
538,1126708544,B,41.14,Atlántico,Atlántico,2025-03-30 21:40:41.540111
539,1147796781,C,57.56,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
540,1088042634,A,26.26,Atlántico,Atlántico,2025-03-30 21:40:41.540111
541,1117108609,A,4.2,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
542,1142730179,B,46.28,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
543,1108827327,B,46.99,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
544,1113514046,B,41.75,Antioquia,Antioquia,2025-03-30 21:40:41.540111
545,1121580386,D,98.27,Atlántico,Atlántico,2025-03-30 21:40:41.540111
546,1144964088,A,28.29,Antioquia,Antioquia,2025-03-30 21:40:41.540111
547,1090818104,A,3.82,Antioquia,Antioquia,2025-03-30 21:40:41.540111
548,1120608832,C,64.14,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
549,1140699723,B,53.84,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
550,1107630998,B,42.43,Atlántico,Atlántico,2025-03-30 21:40:41.540111
551,1116169179,A,15.07,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
552,1121596014,B,46.02,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
553,1122826868,B,47.85,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
554,1117745834,B,45.58,Antioquia,Antioquia,2025-03-30 21:40:41.540111
555,1080273496,B,46.19,Atlántico,Atlántico,2025-03-30 21:40:41.540111
556,1107253979,A,34.15,Antioquia,Antioquia,2025-03-30 21:40:41.540111
557,1113544486,C,62.4,Antioquia,Antioquia,2025-03-30 21:40:41.540111
558,1093120760,B,53.87,Antioquia,Antioquia,2025-03-30 21:40:41.540111
559,1088117215,B,46.44,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
560,1111352689,A,29.98,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
561,1081662439,A,5.5,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
562,1119244161,B,49.74,Atlántico,Atlántico,2025-03-30 21:40:41.540111
563,1113327740,A,29.16,Atlántico,Atlántico,2025-03-30 21:40:41.540111
564,1142407471,C,62.52,Antioquia,Antioquia,2025-03-30 21:40:41.540111
565,1102385677,A,2.59,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
566,1083985394,C,61.97,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
567,1138582239,B,53.26,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
568,1211404940,C,64.0,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
569,1115198160,B,46.4,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
570,1104160750,C,59.44,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
571,1111555726,A,34.23,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
572,1135682570,C,56.67,Atlántico,Atlántico,2025-03-30 21:40:41.540111
573,1102011490,B,46.08,Atlántico,Atlántico,2025-03-30 21:40:41.540111
574,1146139961,B,50.08,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
575,195286,A,32.86,Atlántico,Atlántico,2025-03-30 21:40:41.540111
576,1104673050,B,54.63,Atlántico,Atlántico,2025-03-30 21:40:41.540111
577,1105578371,A,7.79,Antioquia,Antioquia,2025-03-30 21:40:41.540111
578,1126883656,A,20.34,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
579,1101690744,B,43.23,Antioquia,Antioquia,2025-03-30 21:40:41.540111
580,1109046723,A,37.29,Atlántico,Atlántico,2025-03-30 21:40:41.540111
581,1144183006,B,44.68,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
582,1086720063,B,54.54,Antioquia,Antioquia,2025-03-30 21:40:41.540111
583,1106527985,B,52.91,Antioquia,Antioquia,2025-03-30 21:40:41.540111
584,1095475769,C,57.79,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
585,1128592711,B,43.76,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
586,1100547825,A,14.97,Antioquia,Antioquia,2025-03-30 21:40:41.540111
587,1214451637,B,54.23,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
588,1042467541,C,57.63,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
589,1124363671,D,96.68,Antioquia,Antioquia,2025-03-30 21:40:41.540111
590,1112084709,D,68.67,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
591,1111276705,A,30.81,Antioquia,Antioquia,2025-03-30 21:40:41.540111
592,1098025980,A,4.27,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
593,345883,B,43.11,Atlántico,Atlántico,2025-03-30 21:40:41.540111
594,1108014236,A,37.1,Atlántico,Atlántico,2025-03-30 21:40:41.540111
595,1120139066,B,51.74,Antioquia,Antioquia,2025-03-30 21:40:41.540111
596,1094100826,A,12.41,Atlántico,Atlántico,2025-03-30 21:40:41.540111
597,1149305153,C,60.33,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
598,1110228307,C,56.58,Atlántico,Atlántico,2025-03-30 21:40:41.540111
599,1082531087,B,49.45,Antioquia,Antioquia,2025-03-30 21:40:41.540111
600,1077184976,B,41.26,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
601,1118155492,A,13.59,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
602,1149957868,D,87.14,Antioquia,Antioquia,2025-03-30 21:40:41.540111
603,1108722255,A,15.93,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
604,1116095280,D,93.55,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
